title,price,sold_quantity
Iphone 4s Liberado,1550,0
Iphone 4s 8gb,1550,0
Iphone 4s 16gb !! Libre De Fabrica!! Remato!! Excelente!!!!!,1550,0
Iphone 4s Y Accsesorios,1599,0
Iphone 4s,1600,0
Iphone4s 16gb 3 Controles De Play2 Uno De Nintendo64 Cambios,1600,0
Iphone 4s 32gb,1600,0
Precioso Iphone 4s ,1600,0
Iphone 4s 32gb,1600,0
Celular Iphone 4s 16gb Negro Md234e/a Cámara Trasera Borrosa,1600,0
Iphone 4s 16 Gb Apple,1600,0
Iphone 4s En Perfectas Condiciones Y Funcionando Muy Bien,1600,0
Iphone 4s,1600,0
"Apple Iphone 4s 8g, Soporte Cubierta Y Cristal Templado.",1650,0
Iphone 4s 16gb Mod.a1387,1690,0
Celular Iphone 4s 16gb Demo Grado Estetico 9 De 10 Ce117,1699,20
Iphone 4s 16gb Urge!!,1700,0
Iphone 4s 16gb Liberado Cualquier Compañía Negro,1700,1
Iphone 4s,1700,0
Iphone 4s  8gb  Usado En Súper Buenas Condiciones Y Liberado,1700,0
Iphone 4s Usado Para Refacciones Seminuevo Bien Cuidado,1700,0
Celular Iphone 4s,1700,0
"Iphone 4s, 7 Gb. Envio Gratis En Excelente Estado",1700,0
Iphone 4s Telcel Funcionando Muy Bien,1700,0
Iphone 4s 8gb  Usado,1700,0
Iphone 4s 16 Gb,1700,0
"Iphone 4s, 8gb Blanco",1750,0
Iphone 4s 16 Gb Súper Promoción,1750,0
"Iphone 4s De 32 Gb. Blanco, Desbloqueado.",1750,0
"Iphone 4s 64 Megas Usado Excelente, Cargador, Facturaycaja.",1750,0
Celulares Iphone 4s Sin Bloqueo Buen Estado,1799,0
Iphone 4s 32gb Usado Desbloqueado Para Cualquier Compañía,1799,0
I Phone 4s 16gb Telcel,1800,0
Iphone 4 S,1800,0
Iphone 4s En Buenas Condiciones 1800,1800,0
Iphone 4s Muy Buenas Condiciones 16gb Desbloqueado De Fabric,1800,0
Iphone 4s Americano Listo Para Liberar,1800,0
Iphone 4s 8gb Usado,1800,0
Iphone 4s 16 Gb Libre,1800,0
"Iphone 4s De 8gb, En Excelentes Condiciones.",1800,0
Iphone 4s 8gb Buenas Condiciones,1800,0
Iphone 4s 8gb,1800,0
Iphone 4s 8gb Liberado,1800,0
Iphone 4s 16gb Muy Bien Cuidado Con Funda Otter,1800,0
"Iphone 4s Blanco, Buen Estado. ",1800,0
Iphone 4s 64 Gb Telcel,1800,0
I-phone 4s 32gb ,1800,0
Iphone 4s 64 G,1800,0
Iphone 4s 16 Gigas,1800,0
Iphone 4s 8gb Telcel Envio Gratis,1800,0
Iphone 4s 16gb,1800,0
Iphone 4s De 64gb,1800,0
Apple Iphone 4s 32gb Telcel,1800,0
Iphone 4s 16gb,1800,0
Iphone 4s 16gb Telcel 3g Envío Gratis (solo Teléfono),1800,0
Iphone 4s 16gb Telcel Solo Teléfono Envío Express Gratis,1850,0
Iphone 4s 32gb Blanco Libre,1850,0
2 Iphones 4s  Ambos ,1850,0
Iphone 4s 16gb Buenas Condiciones,1899,0
Iphone 4s De Uso Sin Carga ,1899,0
Iphone 4s 64gb Blanco,1900,0
Vendo Iphone 4s 16gb Blanco,1900,0
Iphone 4s 8gb Caja Original,1900,0
Iphone 4s 16gb Negro Telcel Usado Sin Detalles,1900,0
Telefono Iphone 4s De 64 Gb En Buen Estado,1900,0
¡phone 4s,1900,0
Iphone 4s De 8 G ,1950,0
Iphone 4s De 32gb Liberado,1950,0
Iphone 4s 32gb Liberado ,1950,0
Iphone 4s 32gb Liberado ,1950,0
Iphone 4s 16 Gb Color Negro Red 3g Bateria Nueva Con Caja,1990,0
Iphone 4s 16gb Mod A1387 Blanco,1999,0
Iphone 4s,1999,0
Iphone 4s 16gb Modelo A1387,2000,0
"Iphone 4s 16gb, Perfecto Estado!",2000,0
Iphone 4s De 16gb Liberado Para Todas Las Compañias Blanco,2000,0
Iphone 4s 16gb Con Cargador,2000,0
Iphone 4s De 16 Gb,2000,0
Iphone Blanco 4s 16gb Telcel,2000,0
Venta De Equipo Iphone 4s De 64g Excelente Precio,2000,0
Iphon 4s Negro De 16 Gb 2000 A Tratar,2000,0
Iphone 4s 16gb,2000,0
Iphone 4s Blanco 16 Gb Usado Excelente Estado,2000,0
Iphone 4s,2000,0
Iphone 4s De 16 Gb (excelentes Condiciones),2000,0
Iphone 4s 16gb+control De Nintendo64 + 3 De Play 2 Y Memoria,2000,0
Iphone 4s 16 Gb Usado Iusacell,2000,0
Iphone 4s,2000,0
Iphone 4s 16gb Liberado Usado Sin Detalles Estetica 9.0,2000,0
Iphone 4s,2000,0
Iphone 4s 16 Gb Con Funda De Bateria Extra Mophie,2000,0
Iphone 4s 8g,2000,0
Iphone 4s 16 Gb ,2000,0
Iphone 4s Blanco Al 100%,2000,0
Iphone 4s De 16 Gb,2000,0
Iphone 4s 8gb Blanco Excelente Estado + Conector Hdmi,2000,0
Iphone,2000,0
2 Iphone 4s 16gb Telcel,2000,0
Iphone 4s,2000,0
Iphone 4s 16gb,2000,0
